Purpose,Period,AccessMode,SegID,Direction,SegID_Dir,Mode,Name,LongName,RouteDir,LinkSeq,Headway,Board,Board_FromSkim_LCL,Board_FromSkim_COR,Board_FromSkim_BRT,Board_FromSkim_EXP,Board_FromSkim_LRT,Board_FromSkim_CRT,Alight,Alight_FromSkim_LCL,Alight_FromSkim_COR,Alight_FromSkim_BRT,Alight_FromSkim_EXP,Alight_FromSkim_LRT,Alight_FromSkim_CRT
All,pk,drive,0203_001.6,SB,0203_001.6_SB,      5.00,BRTWash_R,Roy Station to WSU,      1.00,     65.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      0.88,         0,      0.56,         0,         0,         0,      0.32
All,pk,drive,0190_001.8,EB,0190_001.8_EB,      5.00,BigCott,Little Cottonwood Shuttle,      1.00,      1.00,     15.00,      0.01,         0,      0.01,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,pk,drive,0190_011.6,SB,0190_011.6_SB,      5.00,BigCott,Little Cottonwood Shuttle,      1.00,      6.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      0.01,         0,      0.01,         0,         0,         0,         0
All,pk,drive,UTA_1008,EB,UTA_1008_EB,      5.00,Clear,Pleasant View to Clearfield,      1.00,      1.00,     15.00,     61.86,         0,     13.89,         0,         0,         0,     47.97,         0,         0,         0,         0,         0,         0,         0
All,pk,drive,0053_001.8,EB,0053_001.8_EB,      5.00,Clear,Pleasant View to Clearfield,      1.00,      8.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      0.14,         0,         0,         0,         0,         0,      0.14
All,pk,drive,0089_413.6,SB,0089_413.6_SB,      5.00,Clear,Pleasant View to Clearfield,      1.00,     11.00,     15.00,      0.14,         0,      0.14,         0,         0,         0,         0,     19.32,         0,      0.12,         0,         0,         0,     19.20
All,pk,drive,0089_413.3,SB,0089_413.3_SB,      5.00,Clear,Pleasant View to Clearfield,      1.00,     13.00,     15.00,      0.29,         0,         0,      0.29,         0,         0,         0,      6.36,         0,      0.04,         0,         0,         0,      6.32
All,pk,drive,0089_413.1,SB,0089_413.1_SB,      5.00,Clear,Pleasant View to Clearfield,      1.00,     15.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      4.28,         0,      0.08,         0,         0,         0,      4.20
All,pk,drive,0089_412.9,SB,0089_412.9_SB,      5.00,Clear,Pleasant View to Clearfield,      1.00,     16.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      2.98,         0,      0.10,      0.01,         0,         0,      2.87
All,pk,drive,0089_412.4,SB,0089_412.4_SB,      5.00,Clear,Pleasant View to Clearfield,      1.00,     18.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      3.77,         0,      0.26,      0.02,         0,         0,      3.49
All,pk,drive,0089_412.2,SB,0089_412.2_SB,      5.00,Clear,Pleasant View to Clearfield,      1.00,     20.00,     15.00,      0.94,         0,      0.94,         0,         0,         0,         0,      2.77,         0,      0.32,      0.03,         0,         0,      2.42
All,pk,drive,3356_000.3,WB,3356_000.3_WB,      5.00,Clear,Pleasant View to Clearfield,      1.00,     21.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      0.90,         0,      0.20,      0.03,         0,         0,      0.67
All,pk,drive,3356_000.1,WB,3356_000.1_WB,      5.00,Clear,Pleasant View to Clearfield,      1.00,     22.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      1.72,         0,      0.24,         0,         0,         0,      1.48
All,pk,drive,3356_000.0,WB,3356_000.0_WB,      5.00,Clear,Pleasant View to Clearfield,      1.00,     23.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      1.45,         0,      0.60,      0.02,         0,         0,      0.83
All,pk,drive,0204_000.1,SB,0204_000.1_SB,      5.00,Clear,Pleasant View to Clearfield,      1.00,     25.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      0.37,         0,      0.15,      0.01,         0,         0,      0.21
All,pk,drive,0204_000.0,SB,0204_000.0_SB,      5.00,Clear,Pleasant View to Clearfield,      1.00,     27.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      5.23,         0,      1.32,      0.04,         0,         0,      3.87
All,pk,drive,0026_002.7,SB,0026_002.7_SB,      5.00,Clear,Pleasant View to Clearfield,      1.00,     29.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      2.08,         0,      2.03,         0,         0,         0,      0.05
All,pk,drive,0026_001.8,SB,0026_001.8_SB,      5.00,Clear,Pleasant View to Clearfield,      1.00,     31.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      3.83,         0,      1.91,      0.05,         0,         0,      1.87
All,pk,drive,0026_001.3,WB,0026_001.3_WB,      5.00,Clear,Pleasant View to Clearfield,      1.00,     33.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      0.50,         0,      0.49,      0.01,         0,         0,         0
All,pk,drive,0026_001.0,WB,0026_001.0_WB,      5.00,Clear,Pleasant View to Clearfield,      1.00,     34.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      1.52,         0,      1.15,      0.02,         0,         0,      0.35
All,pk,drive,0026_000.4,WB,0026_000.4_WB,      5.00,Clear,Pleasant View to Clearfield,      1.00,     38.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      2.35,         0,      2.32,      0.03,         0,         0,         0
All,pk,drive,0026_000.0,WB,0026_000.0_WB,      5.00,Clear,Pleasant View to Clearfield,      1.00,     41.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      0.19,         0,      0.19,         0,         0,         0,         0
All,pk,drive,0126_008.7,SB,0126_008.7_SB,      5.00,Clear,Pleasant View to Clearfield,      1.00,     42.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      0.88,         0,      0.87,      0.01,         0,         0,         0
All,pk,drive,0126_008.2,SB,0126_008.2_SB,      5.00,Clear,Pleasant View to Clearfield,      1.00,     43.00,     15.00,      0.17,         0,      0.17,         0,         0,         0,         0,      1.64,         0,      1.63,      0.01,         0,         0,         0
All,pk,drive,0126_007.2,SB,0126_007.2_SB,      5.00,Clear,Pleasant View to Clearfield,      1.00,     47.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      0.38,         0,      0.38,         0,         0,         0,         0
All,pk,drive,0126_006.7,SB,0126_006.7_SB,      5.00,Clear,Pleasant View to Clearfield,      1.00,     48.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      0.16,         0,      0.16,         0,         0,         0,         0
All,pk,drive,0126_006.2,SB,0126_006.2_SB,      5.00,Clear,Pleasant View to Clearfield,      1.00,     50.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      0.05,         0,      0.05,         0,         0,         0,         0
All,pk,drive,0126_005.7,SB,0126_005.7_SB,      5.00,Clear,Pleasant View to Clearfield,      1.00,     53.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      0.21,         0,      0.21,         0,         0,         0,         0
All,pk,drive,0126_005.4,SB,0126_005.4_SB,      5.00,Clear,Pleasant View to Clearfield,      1.00,     55.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      0.07,         0,      0.07,         0,         0,         0,         0
All,pk,drive,0126_004.6,SB,0126_004.6_SB,      5.00,Clear,Pleasant View to Clearfield,      1.00,     60.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      0.08,         0,      0.08,         0,         0,         0,         0
All,pk,drive,0126_004.0,SB,0126_004.0_SB,      5.00,Clear,Pleasant View to Clearfield,      1.00,     63.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      0.01,         0,      0.01,         0,         0,         0,         0
All,pk,drive,UTA_1006,EB,UTA_1006_EB,      5.00,Clear,Pleasant View to Clearfield,      1.00,     71.00,     15.00,     24.15,         0,      7.50,         0,         0,         0,     16.65,         0,         0,         0,         0,         0,         0,         0
All,pk,drive,0126_002.3,EB,0126_002.3_EB,      5.00,Clear,Pleasant View to Clearfield,      1.00,     81.00,     15.00,      3.55,         0,      3.55,         0,         0,         0,         0,     12.48,         0,      0.77,         0,         0,         0,     11.71
All,pk,drive,0126_001.9,EB,0126_001.9_EB,      5.00,Clear,Pleasant View to Clearfield,      1.00,     82.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      5.44,         0,      0.50,         0,         0,         0,      4.94
All,pk,drive,0126_000.8,SB,0126_000.8_SB,      5.00,Clear,Pleasant View to Clearfield,      1.00,     87.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      4.16,         0,      4.16,         0,         0,         0,         0
All,pk,drive,UTA_1005,SB,UTA_1005_SB,      5.00,Clear,Pleasant View to Clearfield,      1.00,     90.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      0.30,         0,      0.30,         0,         0,         0,         0
All,pk,drive,UTA_1005,NB,UTA_1005_NB,      5.00,Clear,Pleasant View to Clearfield,      1.00,     91.00,     15.00,     29.17,         0,      3.11,         0,         0,         0,     26.06,      0.86,         0,      0.86,         0,         0,         0,         0
All,pk,drive,1452_000.9,SB,1452_000.9_SB,      5.00,Clear,Pleasant View to Clearfield,      1.00,     96.00,     15.00,         0,         0,         0,         0,         0,         0,         0,     11.14,         0,      1.28,         0,         0,         0,      9.86
All,pk,drive,1452_000.0,EB,1452_000.0_EB,      5.00,Clear,Pleasant View to Clearfield,      1.00,    102.00,     15.00,         0,         0,         0,         0,         0,         0,         0,     15.03,         0,      2.42,         0,         0,         0,     12.61
All,pk,drive,0273_002.1,SB,0273_002.1_SB,      5.00,Clear,Pleasant View to Clearfield,      1.00,    105.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      0.01,         0,      0.01,         0,         0,         0,         0
All,pk,drive,0273_001.1,SB,0273_001.1_SB,      5.00,Clear,Pleasant View to Clearfield,      1.00,    107.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      3.85,         0,      0.97,         0,         0,         0,      2.88
All,pk,drive,0273_000.0,SB,0273_000.0_SB,      5.00,Clear,Pleasant View to Clearfield,      1.00,    108.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      1.24,         0,      0.53,         0,         0,         0,      0.71
All,pk,drive,1439_000.0,SB,1439_000.0_SB,      5.00,Clear,Pleasant View to Clearfield,      1.00,    115.00,     15.00,      1.66,         0,      1.66,         0,         0,         0,         0,      0.76,         0,      0.76,         0,         0,         0,         0
All,pk,drive,0106_008.3,SB,0106_008.3_SB,      5.00,Clear,Pleasant View to Clearfield,      1.00,    117.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      0.97,         0,      0.97,         0,         0,         0,         0
All,pk,drive,0225_000.6,WB,0225_000.6_WB,      5.00,Clear,Pleasant View to Clearfield,      1.00,    121.00,     15.00,      0.18,         0,      0.18,         0,         0,         0,         0,      1.82,         0,      1.82,         0,         0,         0,         0
All,pk,drive,1459_003.9,SB,1459_003.9_SB,      5.00,Clear,Pleasant View to Clearfield,      1.00,    130.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      0.25,         0,      0.25,         0,         0,         0,         0
All,pk,drive,UTA_1004,WB,UTA_1004_WB,      5.00,Clear,Pleasant View to Clearfield,      1.00,    132.00,     15.00,     13.49,         0,      4.87,         0,      0.20,         0,      8.42,      0.58,         0,      0.58,         0,         0,         0,         0
All,pk,drive,0106_008.3,NB,0106_008.3_NB,      5.00,Clear,Pleasant View to Clearfield,      1.00,    143.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      0.19,         0,         0,         0,         0,         0,      0.19
All,pk,drive,1439_000.0,NB,1439_000.0_NB,      5.00,Clear,Pleasant View to Clearfield,      1.00,    149.00,     15.00,     12.36,         0,     12.36,         0,         0,         0,         0,      7.66,         0,      0.27,         0,      0.17,         0,      7.22
All,pk,drive,0273_001.1,NB,0273_001.1_NB,      5.00,Clear,Pleasant View to Clearfield,      1.00,    157.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      1.25,         0,      0.22,         0,      0.01,         0,      1.02
All,pk,drive,0273_002.1,NB,0273_002.1_NB,      5.00,Clear,Pleasant View to Clearfield,      1.00,    158.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      0.50,         0,      0.50,         0,         0,         0,         0
All,pk,drive,1452_000.0,WB,1452_000.0_WB,      5.00,Clear,Pleasant View to Clearfield,      1.00,    162.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      2.31,         0,      2.30,         0,      0.01,         0,         0
All,pk,drive,0126_000.0,WB,0126_000.0_WB,      5.00,Clear,Pleasant View to Clearfield,      1.00,    168.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      1.08,         0,      1.08,         0,         0,         0,         0
All,pk,drive,UTA_1005,NB,UTA_1005_NB,      5.00,Clear,Pleasant View to Clearfield,      1.00,    173.00,     15.00,     43.37,         0,     22.11,         0,         0,         0,     21.26,      0.57,         0,      0.57,         0,         0,         0,         0
All,pk,drive,0126_000.8,NB,0126_000.8_NB,      5.00,Clear,Pleasant View to Clearfield,      1.00,    177.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      8.48,         0,      3.30,         0,         0,         0,      5.18
All,pk,drive,0126_001.7,NB,0126_001.7_NB,      5.00,Clear,Pleasant View to Clearfield,      1.00,    178.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      0.42,         0,      0.42,         0,         0,         0,         0
All,pk,drive,0126_002.3,NB,0126_002.3_NB,      5.00,Clear,Pleasant View to Clearfield,      1.00,    183.00,     15.00,     15.38,         0,     15.38,         0,         0,         0,         0,     20.96,         0,      4.88,         0,         0,         0,     16.08
All,pk,drive,0126_003.3,NB,0126_003.3_NB,      5.00,Clear,Pleasant View to Clearfield,      1.00,    184.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      2.90,         0,      2.90,         0,         0,         0,         0
All,pk,drive,WFRC_8481,WB,WFRC_8481_WB,      5.00,Clear,Pleasant View to Clearfield,      1.00,    187.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      4.73,         0,      4.73,         0,         0,         0,         0
All,pk,drive,UTA_1006,EB,UTA_1006_EB,      5.00,Clear,Pleasant View to Clearfield,      1.00,    193.00,     15.00,     34.53,         0,     17.50,         0,         0,         0,     17.03,      1.40,         0,      1.40,         0,         0,         0,         0
All,pk,drive,0126_004.0,NB,0126_004.0_NB,      5.00,Clear,Pleasant View to Clearfield,      1.00,    200.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      1.33,         0,      1.33,         0,         0,         0,         0
All,pk,drive,0126_004.6,NB,0126_004.6_NB,      5.00,Clear,Pleasant View to Clearfield,      1.00,    201.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      3.70,         0,      0.85,         0,         0,         0,      2.85
All,pk,drive,0126_005.2,NB,0126_005.2_NB,      5.00,Clear,Pleasant View to Clearfield,      1.00,    204.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      3.61,         0,      1.30,         0,         0,         0,      2.31
All,pk,drive,0126_005.4,NB,0126_005.4_NB,      5.00,Clear,Pleasant View to Clearfield,      1.00,    207.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      3.23,         0,      1.17,         0,         0,         0,      2.06
All,pk,drive,0126_006.1,NB,0126_006.1_NB,      5.00,Clear,Pleasant View to Clearfield,      1.00,    211.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      0.71,         0,      0.71,         0,         0,         0,         0
All,pk,drive,0126_006.2,NB,0126_006.2_NB,      5.00,Clear,Pleasant View to Clearfield,      1.00,    212.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      0.56,         0,      0.29,         0,         0,         0,      0.27
All,pk,drive,0126_006.7,NB,0126_006.7_NB,      5.00,Clear,Pleasant View to Clearfield,      1.00,    214.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      0.97,         0,      0.47,         0,         0,         0,      0.50
All,pk,drive,0126_007.2,NB,0126_007.2_NB,      5.00,Clear,Pleasant View to Clearfield,      1.00,    216.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      0.99,         0,      0.47,         0,         0,         0,      0.52
All,pk,drive,0126_007.7,NB,0126_007.7_NB,      5.00,Clear,Pleasant View to Clearfield,      1.00,    217.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      0.93,         0,      0.42,         0,         0,         0,      0.51
All,pk,drive,0126_008.2,NB,0126_008.2_NB,      5.00,Clear,Pleasant View to Clearfield,      1.00,    219.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      0.01,         0,      0.01,         0,         0,         0,         0
All,pk,drive,0126_008.7,NB,0126_008.7_NB,      5.00,Clear,Pleasant View to Clearfield,      1.00,    221.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      1.79,         0,      0.81,         0,         0,         0,      0.98
All,pk,drive,0026_000.0,EB,0026_000.0_EB,      5.00,Clear,Pleasant View to Clearfield,      1.00,    222.00,     15.00,      0.43,         0,      0.43,         0,         0,         0,         0,      2.31,         0,      1.21,         0,         0,         0,      1.10
All,pk,drive,0026_000.2,EB,0026_000.2_EB,      5.00,Clear,Pleasant View to Clearfield,      1.00,    223.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      0.15,         0,      0.15,         0,         0,         0,         0
All,pk,drive,0026_000.7,EB,0026_000.7_EB,      5.00,Clear,Pleasant View to Clearfield,      1.00,    226.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      9.55,         0,      3.62,         0,         0,         0,      5.93
All,pk,drive,0026_001.3,EB,0026_001.3_EB,      5.00,Clear,Pleasant View to Clearfield,      1.00,    230.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      1.02,         0,      1.02,         0,         0,         0,         0
All,pk,drive,0026_001.8,NB,0026_001.8_NB,      5.00,Clear,Pleasant View to Clearfield,      1.00,    233.00,     15.00,      1.48,         0,      1.48,         0,         0,         0,         0,      1.90,         0,      1.90,         0,         0,         0,         0
All,pk,drive,0026_002.7,NB,0026_002.7_NB,      5.00,Clear,Pleasant View to Clearfield,      1.00,    235.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      0.06,         0,      0.06,         0,         0,         0,         0
All,pk,drive,0204_000.0,NB,0204_000.0_NB,      5.00,Clear,Pleasant View to Clearfield,      1.00,    236.00,     15.00,         0,         0,         0,         0,         0,         0,         0,     30.97,         0,     30.97,         0,         0,         0,         0
All,pk,drive,0204_000.1,NB,0204_000.1_NB,      5.00,Clear,Pleasant View to Clearfield,      1.00,    237.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      1.29,         0,      1.29,         0,         0,         0,         0
All,pk,drive,3356_000.0,EB,3356_000.0_EB,      5.00,Clear,Pleasant View to Clearfield,      1.00,    239.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      0.14,         0,      0.14,         0,         0,         0,         0
All,pk,drive,3356_000.1,EB,3356_000.1_EB,      5.00,Clear,Pleasant View to Clearfield,      1.00,    241.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      0.24,         0,      0.24,         0,         0,         0,         0
All,pk,drive,0089_412.2,NB,0089_412.2_NB,      5.00,Clear,Pleasant View to Clearfield,      1.00,    243.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      0.28,         0,      0.28,         0,         0,         0,         0
All,pk,drive,0089_412.4,NB,0089_412.4_NB,      5.00,Clear,Pleasant View to Clearfield,      1.00,    246.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      0.81,         0,      0.81,         0,         0,         0,         0
All,pk,drive,0089_412.9,NB,0089_412.9_NB,      5.00,Clear,Pleasant View to Clearfield,      1.00,    247.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      0.22,         0,      0.22,         0,         0,         0,         0
All,pk,drive,0089_413.1,NB,0089_413.1_NB,      5.00,Clear,Pleasant View to Clearfield,      1.00,    249.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      0.22,         0,      0.22,         0,         0,         0,         0
All,pk,drive,0089_413.3,NB,0089_413.3_NB,      5.00,Clear,Pleasant View to Clearfield,      1.00,    251.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      0.32,         0,      0.32,         0,         0,         0,         0
All,pk,drive,0089_413.6,NB,0089_413.6_NB,      5.00,Clear,Pleasant View to Clearfield,      1.00,    253.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      0.99,         0,      0.99,         0,         0,         0,         0
All,pk,drive,0053_001.8,WB,0053_001.8_WB,      5.00,Clear,Pleasant View to Clearfield,      1.00,    254.00,     15.00,      0.11,         0,      0.11,         0,         0,         0,         0,      0.24,         0,      0.24,         0,         0,         0,         0
All,pk,drive,0053_001.7,WB,0053_001.7_WB,      5.00,Clear,Pleasant View to Clearfield,      1.00,    256.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      0.03,         0,      0.03,         0,         0,         0,         0
All,pk,drive,0053_001.5,WB,0053_001.5_WB,      5.00,Clear,Pleasant View to Clearfield,      1.00,    258.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      0.01,         0,      0.01,         0,         0,         0,         0
All,pk,drive,UTA_1008,WB,UTA_1008_WB,      5.00,Clear,Pleasant View to Clearfield,      1.00,    261.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      0.12,         0,      0.12,         0,         0,         0,         0
All,pk,drive,2881_004.7,NB,2881_004.7_NB,      5.00,Core_CedarLehi,Core Eagle Mountain,      1.00,      1.00,     15.00,     11.44,         0,     11.44,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,pk,drive,2881_007.1,NB,2881_007.1_NB,      5.00,Core_CedarLehi,Core Eagle Mountain,      1.00,     11.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      0.14,         0,      0.14,         0,         0,         0,         0
All,pk,drive,2881_008.2,NB,2881_008.2_NB,      5.00,Core_CedarLehi,Core Eagle Mountain,      1.00,     15.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      0.18,         0,      0.18,         0,         0,         0,         0
All,pk,drive,2881_008.6,NB,2881_008.6_NB,      5.00,Core_CedarLehi,Core Eagle Mountain,      1.00,     20.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      0.21,         0,      0.21,         0,         0,         0,         0
All,pk,drive,2881_009.7,EB,2881_009.7_EB,      5.00,Core_CedarLehi,Core Eagle Mountain,      1.00,     23.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      0.19,         0,      0.19,         0,         0,         0,         0
All,pk,drive,2881_010.8,EB,2881_010.8_EB,      5.00,Core_CedarLehi,Core Eagle Mountain,      1.00,     26.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      0.12,         0,      0.12,         0,         0,         0,         0
All,pk,drive,2881_011.5,EB,2881_011.5_EB,      5.00,Core_CedarLehi,Core Eagle Mountain,      1.00,     29.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      0.07,         0,      0.07,         0,         0,         0,         0
All,pk,drive,2881_011.9,EB,2881_011.9_EB,      5.00,Core_CedarLehi,Core Eagle Mountain,      1.00,     32.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      0.19,         0,      0.19,         0,         0,         0,         0
All,pk,drive,2881_012.4,EB,2881_012.4_EB,      5.00,Core_CedarLehi,Core Eagle Mountain,      1.00,     34.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      0.67,         0,      0.67,         0,         0,         0,         0
All,pk,drive,0068_031.0,NB,0068_031.0_NB,      5.00,Core_CedarLehi,Core Eagle Mountain,      1.00,     36.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      0.95,         0,      0.95,         0,         0,         0,         0
All,pk,drive,0068_031.7,NB,0068_031.7_NB,      5.00,Core_CedarLehi,Core Eagle Mountain,      1.00,     41.00,     15.00,     15.23,         0,     15.23,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,pk,drive,0068_032.2,NB,0068_032.2_NB,      5.00,Core_CedarLehi,Core Eagle Mountain,      1.00,     44.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      1.05,         0,      1.05,         0,         0,         0,         0
All,pk,drive,0068_032.7,NB,0068_032.7_NB,      5.00,Core_CedarLehi,Core Eagle Mountain,      1.00,     46.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      1.18,         0,      1.18,         0,         0,         0,         0
All,pk,drive,0068_033.6,NB,0068_033.6_NB,      5.00,Core_CedarLehi,Core Eagle Mountain,      1.00,     50.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      0.54,         0,      0.54,         0,         0,         0,         0
All,pk,drive,0194_000.0,EB,0194_000.0_EB,      5.00,Core_CedarLehi,Core Eagle Mountain,      1.00,     56.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      2.60,         0,      2.60,         0,         0,         0,         0
All,pk,drive,0194_000.8,EB,0194_000.8_EB,      5.00,Core_CedarLehi,Core Eagle Mountain,      1.00,     59.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      0.33,         0,      0.33,         0,         0,         0,         0
All,pk,drive,2878_005.4,NB,2878_005.4_NB,      5.00,Core_CedarLehi,Core Eagle Mountain,      1.00,     65.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      5.60,         0,      5.60,         0,         0,         0,         0
All,pk,drive,UTA_0995,EB,UTA_0995_EB,      5.00,Core_CedarLehi,Core Eagle Mountain,      1.00,     72.00,     15.00,     52.92,         0,      3.09,         0,         0,         0,     49.83,     11.99,         0,     11.99,         0,         0,         0,         0
All,pk,drive,2878_005.4,SB,2878_005.4_SB,      5.00,Core_CedarLehi,Core Eagle Mountain,      1.00,     79.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      6.60,         0,      0.01,         0,         0,         0,      6.59
All,pk,drive,0194_000.8,WB,0194_000.8_WB,      5.00,Core_CedarLehi,Core Eagle Mountain,      1.00,     84.00,     15.00,         0,         0,         0,         0,         0,         0,         0,     14.06,         0,      0.94,         0,         0,         0,     13.12
All,pk,drive,0194_000.0,WB,0194_000.0_WB,      5.00,Core_CedarLehi,Core Eagle Mountain,      1.00,     89.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      5.73,         0,      0.55,         0,         0,         0,      5.18
All,pk,drive,0068_033.6,SB,0068_033.6_SB,      5.00,Core_CedarLehi,Core Eagle Mountain,      1.00,     95.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      2.38,         0,      0.18,         0,         0,         0,      2.20
All,pk,drive,0068_032.4,SB,0068_032.4_SB,      5.00,Core_CedarLehi,Core Eagle Mountain,      1.00,     99.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      7.69,         0,      0.55,         0,         0,         0,      7.14
All,pk,drive,0068_031.7,SB,0068_031.7_SB,      5.00,Core_CedarLehi,Core Eagle Mountain,      1.00,    101.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      7.20,         0,      0.60,         0,         0,         0,      6.60
All,pk,drive,0068_031.5,SB,0068_031.5_SB,      5.00,Core_CedarLehi,Core Eagle Mountain,      1.00,    104.00,     15.00,      1.31,         0,      1.31,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,pk,drive,0068_031.0,SB,0068_031.0_SB,      5.00,Core_CedarLehi,Core Eagle Mountain,      1.00,    109.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      7.13,         0,      0.63,         0,         0,         0,      6.50
All,pk,drive,2881_012.4,WB,2881_012.4_WB,      5.00,Core_CedarLehi,Core Eagle Mountain,      1.00,    111.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      0.28,         0,      0.05,         0,         0,         0,      0.23
All,pk,drive,2881_011.9,WB,2881_011.9_WB,      5.00,Core_CedarLehi,Core Eagle Mountain,      1.00,    113.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      0.63,         0,      0.13,         0,         0,         0,      0.50
All,pk,drive,2881_011.5,WB,2881_011.5_WB,      5.00,Core_CedarLehi,Core Eagle Mountain,      1.00,    116.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      0.32,         0,      0.11,         0,         0,         0,      0.21
All,pk,drive,2881_010.3,WB,2881_010.3_WB,      5.00,Core_CedarLehi,Core Eagle Mountain,      1.00,    119.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      0.61,         0,      0.28,         0,         0,         0,      0.33
